news_id,TC_ENTERTAINMENT,TC_FOOD & DRINK,TC_HOME & LIVING,TC_OTHERS,TC_POLITICS,TC_QUEER VOICES,TC_SPORTS,TC_STYLE & BEAUTY,TC_TRAVEL,TC_WELLNESS
1081117739413049344,1,0,0,0,0,0,0,0,0,0
1080338192061120512,0,0,0,0,1,0,0,0,0,0
1082376504078667776,0,0,0,0,1,0,0,0,0,0
1081317209455112193,0,0,0,0,1,0,0,0,0,0
1083069515284574209,1,0,0,0,0,0,0,0,0,0
1084600929117179906,1,0,0,0,0,0,0,0,0,0
1083166615712251910,0,0,0,0,1,0,0,0,0,0
1080950584344227840,1,0,0,0,0,0,0,0,0,0
1080563327716208641,1,0,0,0,0,0,0,0,0,0
1078800032525152256,1,0,0,0,0,0,0,0,0,0
1081649822699016193,0,0,0,0,0,0,0,0,0,1
1078543869317402624,0,0,0,0,0,0,0,0,0,1
1080549624920846336,1,0,0,0,0,0,0,0,0,0
1079814482434711552,0,0,0,0,1,0,0,0,0,0
1081304599682781184,0,0,0,0,1,0,0,0,0,0
1081610442898898944,0,0,0,0,1,0,0,0,0,0
1083748972035014656,0,0,0,0,0,0,1,0,0,0
1079120478005022721,0,0,0,0,1,0,0,0,0,0
1079811184356982784,0,0,0,0,0,1,0,0,0,0
1080599806244999168,0,0,0,0,1,0,0,0,0,0
1081420769203228672,0,0,0,0,1,0,0,0,0,0
1081083915627053056,0,0,0,0,1,0,0,0,0,0
1078411249141141507,0,0,0,1,0,0,0,0,0,0
1078496423866449921,1,0,0,0,0,0,0,0,0,0
1082507961757589505,1,0,0,0,0,0,0,0,0,0
1083912684591026176,0,0,0,0,1,0,0,0,0,0
1082938595781103616,0,0,0,0,1,0,0,0,0,0
1084062775620653056,1,0,0,0,0,0,0,0,0,0
1082278586575450113,1,0,0,0,0,0,0,0,0,0
1081172565509451779,0,0,0,0,1,0,0,0,0,0
1083988960886603776,1,0,0,0,0,0,0,0,0,0
1078405369867718659,1,0,0,0,0,0,0,0,0,0
1082994658098245632,0,0,0,0,1,0,0,0,0,0
1081287564999430149,1,0,0,0,0,0,0,0,0,0
1082320655503241216,1,0,0,0,0,0,0,0,0,0
1081367765888442369,0,0,0,0,1,0,0,0,0,0
1083481308133756928,0,0,0,0,1,0,0,0,0,0
1082583861027131398,1,0,0,0,0,0,0,0,0,0
1079794527274262528,0,0,0,0,1,0,0,0,0,0
1081768017946730497,0,0,0,0,0,1,0,0,0,0
1079575716558237702,0,0,1,0,0,0,0,0,0,0
1082400008916344832,0,0,0,0,0,1,0,0,0,0
1081051217218936832,0,0,0,0,0,0,0,1,0,0
1083067917565079552,0,0,0,0,0,0,0,1,0,0
1083782556028407808,1,0,0,0,0,0,0,0,0,0
1078501754009018369,0,0,0,0,1,0,0,0,0,0
1081046119596154882,1,0,0,0,0,0,0,0,0,0
1083671619489419264,1,0,0,0,0,0,0,0,0,0
1078474331078967296,0,0,0,0,0,0,0,1,0,0
1084578604498018305,0,0,0,0,1,0,0,0,0,0
1078719034949070849,0,0,0,0,1,0,0,0,0,0
1082988404638400512,0,0,0,0,1,0,0,0,0,0
1083795629149700098,0,0,0,0,1,0,0,0,0,0
1081341262630977537,0,0,0,0,1,0,0,0,0,0
1084362925194858496,0,0,0,0,1,0,0,0,0,0
1081393566373629952,0,0,0,1,0,0,0,0,0,0
1082568802666270720,1,0,0,0,0,0,0,0,0,0
1080832697952550913,0,0,0,0,1,0,0,0,0,0
1078676128217419777,0,0,0,0,0,0,0,1,0,0
1078294339497779200,1,0,0,0,0,0,0,0,0,0
1081122863644639232,1,0,0,0,0,0,0,0,0,0
1081149074009702400,0,0,0,0,0,0,0,1,0,0
1084352614643453952,0,0,0,0,0,0,0,1,0,0
1083480222077538304,1,0,0,0,0,0,0,0,0,0
1084621692570341376,0,0,0,0,1,0,0,0,0,0
1081272255554994181,0,0,0,0,1,0,0,0,0,0
1080725543539171328,0,0,0,0,1,0,0,0,0,0
1080700686155821056,0,0,0,0,0,0,0,0,0,1
1080773479174193153,0,0,0,0,1,0,0,0,0,0
1079453674521415681,0,0,0,0,1,0,0,0,0,0
1081525672655405056,0,0,0,0,1,0,0,0,0,0
1080469900689371136,1,0,0,0,0,0,0,0,0,0
1080245062250967040,1,0,0,0,0,0,0,0,0,0
1078684641664659456,0,0,0,0,0,0,0,0,1,0
1083754531010330626,0,0,0,0,0,0,0,0,0,1
1083872524012789761,0,0,0,0,1,0,0,0,0,0
1081327705491230721,1,0,0,0,0,0,0,0,0,0
1081683375075790850,0,0,0,0,1,0,0,0,0,0
1084491690092707842,0,0,0,0,1,0,0,0,0,0
1083059902929604608,0,0,0,0,1,0,0,0,0,0
1079228855372664834,0,0,0,0,0,0,0,0,0,1
1082855318768570368,0,0,0,0,1,0,0,0,0,0
1082554029056671744,1,0,0,0,0,0,0,0,0,0
1079638347830775808,0,0,1,0,0,0,0,0,0,0
1080166819766390791,0,0,0,0,1,0,0,0,0,0
1079544562224451584,0,0,0,0,1,0,0,0,0,0
1084266335251640320,0,0,0,0,1,0,0,0,0,0
1081216449891442689,0,0,0,0,0,1,0,0,0,0
1079099101470486528,0,0,0,0,1,0,0,0,0,0
1079120743177293825,1,0,0,0,0,0,0,0,0,0
1082960009506553856,1,0,0,0,0,0,0,0,0,0
1082599947915153409,0,0,0,0,1,0,0,0,0,0
1083503151288856576,0,0,0,0,0,0,1,0,0,0
1081104962564902913,0,0,0,0,0,0,0,0,0,1
1078427454094622720,0,0,0,0,1,0,0,0,0,0
1078833396212776960,0,0,0,0,1,0,0,0,0,0
1083700386085654529,1,0,0,0,0,0,0,0,0,0
1081810944269930496,0,0,0,0,1,0,0,0,0,0
1081089143583768576,0,0,1,0,0,0,0,0,0,0
1078855954458951680,0,0,0,1,0,0,0,0,0,0
1078453896086020097,0,0,0,0,0,0,0,0,1,0
1082954746204434437,0,0,0,0,1,0,0,0,0,0
1080575619342184449,1,0,0,0,0,0,0,0,0,0
1081279093084168192,0,0,0,1,0,0,0,0,0,0
1081007704041275398,0,0,0,0,1,0,0,0,0,0
1080179271778385921,1,0,0,0,0,0,0,0,0,0
1081154470980059136,0,1,0,0,0,0,0,0,0,0
1079444332879495168,0,0,0,1,0,0,0,0,0,0
1082673480624160768,0,0,0,0,1,0,0,0,0,0
1082363118808977413,0,1,0,0,0,0,0,0,0,0
1080656097256620033,0,0,0,0,1,0,0,0,0,0
1082387598721589248,0,0,0,0,1,0,0,0,0,0
1082788396098093056,1,0,0,0,0,0,0,0,0,0
1083679120834416640,0,0,0,0,1,0,0,0,0,0
1084231405167697921,0,0,0,0,1,0,0,0,0,0
1081295018525118465,0,0,0,0,1,0,0,0,0,0
1081281537688117249,0,0,0,0,1,0,0,0,0,0
1080432270530539520,1,0,0,0,0,0,0,0,0,0
1079630727304671232,0,0,0,0,0,0,0,0,0,1
1082533962919145472,1,0,0,0,0,0,0,0,0,0
1078726544032522242,0,0,0,1,0,0,0,0,0,0
1080041959056723969,0,0,0,0,1,0,0,0,0,0
1078444680302477312,1,0,0,0,0,0,0,0,0,0
1082294286702571523,1,0,0,0,0,0,0,0,0,0
1078764751247892480,0,0,0,0,1,0,0,0,0,0
1078668320835026944,0,0,0,0,0,0,0,0,0,1
1084540093493321728,0,0,0,0,1,0,0,0,0,0
1082647633930399745,0,0,0,0,1,0,0,0,0,0
1082475452860555265,0,0,0,0,0,0,1,0,0,0
1083110369902710795,0,0,0,0,0,0,0,1,0,0
1079698492338159616,0,1,0,0,0,0,0,0,0,0
1080237072441638914,0,0,0,0,0,0,0,0,1,0
1084145920797745154,0,0,0,0,1,0,0,0,0,0
1083710465581215744,0,0,0,0,1,0,0,0,0,0
1080506770584412160,0,0,0,0,1,0,0,0,0,0
1080788473450319872,1,0,0,0,0,0,0,0,0,0
1084115837039071233,0,0,0,1,0,0,0,0,0,0
1084094600774647808,0,0,1,0,0,0,0,0,0,0
1079583655092211713,1,0,0,0,0,0,0,0,0,0
1080221846098886656,1,0,0,0,0,0,0,0,0,0
1083439945941946368,0,0,0,0,0,0,0,0,1,0
1081542724199813121,0,0,0,0,1,0,0,0,0,0
1082543673202696192,0,0,0,0,1,0,0,0,0,0
1082797574514528259,0,0,0,0,1,0,0,0,0,0
1081624398522712064,0,0,0,0,0,1,0,0,0,0
1081670534469951489,1,0,0,0,0,0,0,0,0,0
1080708277128908802,0,0,0,0,0,0,0,1,0,0
1083921978547949570,0,0,0,0,0,0,0,1,0,0
1080589832294928384,1,0,0,0,0,0,0,0,0,0
1081659631427039232,0,0,0,0,1,0,0,0,0,0
1084320000926728192,1,0,0,0,0,0,0,0,0,0
1083409730561863686,0,0,0,0,1,0,0,0,0,0
1082548932146810887,0,0,0,1,0,0,0,0,0,0
1081362493283418112,0,0,0,0,0,0,0,0,0,1
1079747727813152771,0,0,0,0,1,0,0,0,0,0
1078846864395517952,0,0,0,1,0,0,0,0,0,0
1079867345722593280,1,0,0,0,0,0,0,0,0,0
1083045835653480456,1,0,0,0,0,0,0,0,0,0
1084195797695164418,0,0,0,0,1,0,0,0,0,0
1081377771618742273,1,0,0,0,0,0,0,0,0,0
1083081430094303232,1,0,0,0,0,0,0,0,0,0
1081577924954935296,0,0,0,0,1,0,0,0,0,0
1078959845158588416,0,0,0,0,0,0,0,0,0,1
1080159065479749633,0,0,0,0,0,1,0,0,0,0
1084303803120340993,0,0,0,0,1,0,0,0,0,0
1084022603617062912,0,0,0,0,1,0,0,0,0,0
1084337069428748288,0,0,0,0,1,0,0,0,0,0
1079241338137260032,0,0,0,0,0,0,0,0,0,1
1078760234762620928,0,0,0,0,0,0,0,0,0,1
1084502521090060288,0,0,0,0,1,0,0,0,0,0
1081729753357451264,0,0,0,0,1,0,0,0,0,0
1083801547954372609,0,0,0,0,1,0,0,0,0,0
1079857736563769345,0,0,0,0,0,0,0,1,0,0
1080065253495488512,0,0,0,0,1,0,0,0,0,0
1082574175246667777,0,0,0,0,1,0,0,0,0,0
1082950485718519808,1,0,0,0,0,0,0,0,0,0
1080945961910894592,0,0,0,0,1,0,0,0,0,0
1081133133326618624,0,0,0,0,0,0,0,0,1,0
1084178612008509440,0,0,0,0,1,0,0,0,0,0
1081373229892153355,0,0,0,0,1,0,0,0,0,0
1082381961094725634,1,0,0,0,0,0,0,0,0,0
1081614196641533954,0,0,0,1,0,0,0,0,0,0
1083666299463577601,0,0,0,0,1,0,0,0,0,0
1083831436073783296,0,0,0,0,0,1,0,0,0,0
1078626335776485376,1,0,0,0,0,0,0,0,0,0
1081269626389098498,0,0,0,0,1,0,0,0,0,0
1084252762567786496,1,0,0,0,0,0,0,0,0,0
1084373941668458496,0,0,0,0,1,0,0,0,0,0
1081224100272578561,0,0,0,0,1,0,0,0,0,0
1079287759100100609,0,0,0,0,1,0,0,0,0,0
1080119644025995265,0,0,0,0,1,0,0,0,0,0
1083011912517017600,1,0,0,0,0,0,0,0,0,0
1080151036512350208,0,0,0,0,1,0,0,0,0,0
1078938577910857728,0,0,0,0,0,1,0,0,0,0
1081066748177195009,1,0,0,0,0,0,0,0,0,0
1082782782370312192,0,0,0,0,1,0,0,0,0,0
1084180959929528320,0,0,0,0,1,0,0,0,0,0
1079141341219749891,0,0,0,0,0,0,0,0,1,0
1081360365257216000,0,0,0,0,0,0,1,0,0,0
1084200689440604165,0,0,0,1,0,0,0,0,0,0
1083089818425454592,1,0,0,0,0,0,0,0,0,0
1080765644315021312,0,0,0,0,1,0,0,0,0,0
1083814169865015301,0,0,0,0,1,0,0,0,0,0
1080111968239960064,0,0,0,0,1,0,0,0,0,0
1080692990300045312,0,0,0,0,1,0,0,0,0,0
1084148888565698560,0,0,0,0,1,0,0,0,0,0
1081068287482609664,0,0,0,0,1,0,0,0,0,0
1082827835461513218,0,0,0,0,1,0,0,0,0,0
1082263481917812738,0,0,0,0,1,0,0,0,0,0
1080604623646408704,0,0,0,0,0,1,0,0,0,0
1082878823010582528,0,0,0,0,1,0,0,0,0,0
1082921988128157696,0,0,0,0,0,0,1,0,0,0
1083160747411148800,0,0,0,0,1,0,0,0,0,0
1079303605574868992,0,0,0,0,0,0,0,1,0,0
1083777630267162625,1,0,0,0,0,0,0,0,0,0
1081266958539128833,0,0,0,0,1,0,0,0,0,0
1080808327783817218,0,0,0,0,0,0,1,0,0,0
1082643224911597569,0,0,0,0,1,0,0,0,0,0
1079474753407279104,0,0,0,0,0,0,0,0,1,0
1079128706726150144,0,0,0,0,1,0,0,0,0,0
1084158973899665409,0,0,0,0,1,0,0,0,0,0
1080299286208880641,0,0,0,0,1,0,0,0,0,0
1080545796699930624,0,0,0,1,0,0,0,0,0,0
1084511135695548422,0,0,0,0,1,0,0,0,0,0
1083927569521668099,0,0,0,0,1,0,0,0,0,0
1081426155448750080,0,0,0,0,0,1,0,0,0,0
1083877881372176385,1,0,0,0,0,0,0,0,0,0
1079224123820257280,0,0,0,0,1,0,0,0,0,0
1080072958205407232,0,0,0,0,0,0,0,0,1,0
1078527944744673280,0,0,0,0,0,0,0,0,0,1
1083740119016919040,0,0,0,0,1,0,0,0,0,0
1079884314123341824,1,0,0,0,0,0,0,0,0,0
1082851780961161216,0,1,0,0,0,0,0,0,0,0
1082326067262689285,0,0,0,0,0,0,0,1,0,0
1084073599273758720,0,0,0,1,0,0,0,0,0,0
1079208458073849856,0,0,0,0,0,0,1,0,0,0
1079437103824601089,0,0,0,1,0,0,0,0,0,0
1079407766152929280,0,0,0,0,1,0,0,0,0,0
1082273489493676032,1,0,0,0,0,0,0,0,0,0
1084575012470906880,0,0,0,0,0,1,0,0,0,0
1084486342724280320,0,0,0,0,1,0,0,0,0,0
1082927156177653761,0,0,0,0,1,0,0,0,0,0
1083053171566698497,0,0,0,0,1,0,0,0,0,0
1078376093588037632,0,0,0,0,0,0,1,0,0,0
1078887542127239169,0,0,0,0,1,0,0,0,0,0
1084233199398645765,0,0,0,0,1,0,0,0,0,0
1084611464281968640,0,0,0,0,1,0,0,0,0,0
1078952254693142528,1,0,0,0,0,0,0,0,0,0
1080419278720061445,0,0,0,0,1,0,0,0,0,0
1079153387898396673,0,0,0,0,0,0,0,0,0,1
1082519446898524161,0,0,0,1,0,0,0,0,0,0
1078770071617630214,0,0,0,0,0,1,0,0,0,0
1083684181249536001,0,0,0,0,1,0,0,0,0,0
1080944074914435076,0,0,0,0,0,0,0,0,1,0
1078715991503372288,0,0,0,0,0,0,0,1,0,0
1082528698530742272,0,0,0,0,0,0,1,0,0,0
1078564958328311809,0,0,0,0,1,0,0,0,0,0
1081399089307226112,0,0,0,0,0,0,0,0,1,0
1079599311615418368,0,0,0,0,1,0,0,0,0,0
1082452523414417410,0,0,0,0,1,0,0,0,0,0
1083863330358509573,1,0,0,0,0,0,0,0,0,0
1083837729643868160,0,0,0,0,0,0,0,0,0,1
1083933149585960962,0,0,0,0,0,0,0,0,1,0
1081410450397511680,0,0,0,0,0,0,0,0,1,0
1083823869461434369,0,0,0,0,1,0,0,0,0,0
1084325226962399233,0,0,0,0,0,0,0,0,0,1
1081501708637868033,0,0,0,0,1,0,0,0,0,0
1080427983989587974,0,0,0,0,1,0,0,0,0,0
1078605155183087617,1,0,0,0,0,0,0,0,0,0
1080910377351663616,0,0,0,0,1,0,0,0,0,0
1081719351420555264,0,0,0,0,1,0,0,0,0,0
1082559101064957952,0,0,0,0,0,0,0,1,0,0
1080588566584016897,0,0,0,0,1,0,0,0,0,0
1083766642130251776,0,0,0,0,0,0,1,0,0,0
1083017033518858245,0,0,0,0,0,0,0,0,0,1
1082390611783761922,0,0,0,0,1,0,0,0,0,0
1083727091206668288,0,0,0,0,0,0,0,0,0,1
1078308321646530561,0,0,0,0,1,0,0,0,0,0
1081678053728796672,0,0,0,0,1,0,0,0,0,0
1078317080649314304,0,0,0,0,1,0,0,0,0,0
1082779841915695104,0,0,0,0,1,0,0,0,0,0
1079136612754358272,0,0,0,0,0,0,0,1,0,0
1079820500682059778,1,0,0,0,0,0,0,0,0,0
1079497125279469569,0,0,1,0,0,0,0,0,0,0
1078946548833243137,0,0,0,0,0,0,0,0,1,0
1081452550547795968,0,0,0,0,1,0,0,0,0,0
1082952859065430017,0,0,0,0,1,0,0,0,0,0
1078416986437287936,1,0,0,0,0,0,0,0,0,0
1084055097150267392,0,0,0,0,1,0,0,0,0,0
1082965247378554885,0,0,0,0,1,0,0,0,0,0
1084099895571685376,1,0,0,0,0,0,0,0,0,0
1081509187048427526,0,0,0,0,1,0,0,0,0,0
1079349850150502402,0,0,0,0,1,0,0,0,0,0
1078439222921646080,0,0,0,0,1,0,0,0,0,0
1079690621823135744,0,1,0,0,0,0,0,0,0,0
1082465510799929344,0,0,0,1,0,0,0,0,0,0
1082866374513434625,0,0,0,0,0,0,1,0,0,0
1080369514599116800,0,0,0,0,0,1,0,0,0,0
1080740977944469504,1,0,0,0,0,0,0,0,0,0
1079622788946759680,1,0,0,0,0,0,0,0,0,0
1083185290850770944,0,0,0,0,1,0,0,0,0,0
1080184189067149312,1,0,0,0,0,0,0,0,0,0
1080361643173908480,0,0,0,0,1,0,0,0,0,0
1084206646451163136,1,0,0,0,0,0,0,0,0,0
1078323958305513472,0,0,0,0,1,0,0,0,0,0
1082661413557018625,0,0,0,0,0,1,0,0,0,0
1083917698231345152,0,0,0,0,0,0,0,0,0,1
1082860963605430273,0,1,0,0,0,0,0,0,0,0
1083058266106724355,1,0,0,0,0,0,0,0,0,0
1079834132803436549,0,0,0,0,1,0,0,0,0,0
1079808676368650240,0,0,0,0,0,0,0,0,1,0
1084038989361958913,1,0,0,0,0,0,0,0,0,0
1078699947296518144,1,0,0,0,0,0,0,0,0,0
1079169410928177152,0,0,0,0,0,0,0,0,0,1
1082765201953513472,1,0,0,0,0,0,0,0,0,0
1083847352379691010,0,0,0,0,0,1,0,0,0,0
1078788700895698945,0,0,0,0,1,0,0,0,0,0
1083787509484699649,0,0,0,0,1,0,0,0,0,0
1081603182957158400,0,0,0,0,1,0,0,0,0,0
1078326718543421441,0,0,0,1,0,0,0,0,0,0
1083834975332519936,0,0,0,0,1,0,0,0,0,0
1080994178056761349,0,0,0,0,1,0,0,0,0,0
1079902463979933696,0,0,0,0,0,0,0,0,0,1
1082916744803610624,1,0,0,0,0,0,0,0,0,0
1080874911634280449,0,0,0,0,0,0,0,0,0,1
1079827834804334592,1,0,0,0,0,0,0,0,0,0
1083903469457686528,0,0,0,0,1,0,0,0,0,0
1082299382442180608,0,0,1,0,0,0,0,0,0,0
1084049711714181121,0,0,0,0,1,0,0,0,0,0
1078713439416127488,0,0,0,0,0,0,0,0,0,1
1079490678932074496,1,0,0,0,0,0,0,0,0,0
1080414478125223936,1,0,0,0,0,0,0,0,0,0
1080783916372557824,0,0,0,0,1,0,0,0,0,0
1081436679704141824,0,0,0,1,0,0,0,0,0,0
1084068261732515841,0,0,0,0,1,0,0,0,0,0
1083839760366534657,0,0,0,0,1,0,0,0,0,0
1079846983244881920,0,0,0,0,1,0,0,0,0,0
1082405202127396870,0,0,0,0,1,0,0,0,0,0
1079874900582637569,0,0,0,0,0,0,1,0,0,0
1080589833490309125,0,0,0,0,1,0,0,0,0,0
1081654123634798592,0,0,0,0,1,0,0,0,0,0
1079200402934063104,0,0,0,0,0,0,0,0,0,1
1082331215687020544,0,0,0,0,1,0,0,0,0,0
1078559650650484737,0,0,0,0,1,0,0,0,0,0
1081223510419222529,0,0,0,0,1,0,0,0,0,0
1082310064185196544,1,0,0,0,0,0,0,0,0,0
1083119450314948611,0,0,0,0,0,1,0,0,0,0
1081608693341409280,0,0,0,0,0,0,0,0,1,0
1079852788350402560,0,0,0,0,1,0,0,0,0,0
1084268727942684675,0,0,0,0,0,0,0,0,0,1
1080199697451622400,0,0,0,0,1,0,0,0,0,0
1083402888716668928,0,0,0,0,0,0,0,0,1,0
1079078254605230080,1,0,0,0,0,0,0,0,0,0
1082838723753140230,0,0,0,0,1,0,0,0,0,0
1078823681701363712,1,0,0,0,0,0,0,0,0,0
1082631589501304835,0,0,0,0,1,0,0,0,0,0
1083794125185576960,0,0,0,0,1,0,0,0,0,0
1084497237999304705,1,0,0,0,0,0,0,0,0,0
1084475933908709376,0,0,0,0,1,0,0,0,0,0
1079869261064142848,0,0,0,0,0,0,1,0,0,0
1082868182694678528,0,0,0,1,0,0,0,0,0,0
1083743918334853120,0,0,0,0,1,0,0,0,0,0
1080283532914757634,0,0,0,0,1,0,0,0,0,0
1083190365740519426,1,0,0,0,0,0,0,0,0,0
1079972130148794368,0,0,0,0,1,0,0,0,0,0
1083135690135818240,0,0,0,0,0,0,1,0,0,0
1083497493302861825,1,0,0,0,0,0,0,0,0,0
1082315462275465219,1,0,0,0,0,0,0,0,0,0
1079233493832527873,0,0,0,0,1,0,0,0,0,0
1081298718849142786,0,0,0,1,0,0,0,0,0,0
1078752073662038016,0,0,0,1,0,0,0,0,0,0
1080992709651898368,0,0,0,0,1,0,0,0,0,0
1079295702885376000,0,0,0,1,0,0,0,0,0,0
1083896783732948992,0,0,0,0,1,0,0,0,0,0
1082587793585594368,0,0,0,0,1,0,0,0,0,0
1081009217576886272,0,0,0,0,1,0,0,0,0,0
1081284946961018881,0,0,0,0,1,0,0,0,0,0
1082899929130065921,0,0,0,1,0,0,0,0,0,0
1081632610198134785,0,0,0,0,1,0,0,0,0,0
1083130267735416834,1,0,0,0,0,0,0,0,0,0
1081289860059664388,1,0,0,0,0,0,0,0,0,0
1083852391391395840,0,0,0,0,0,0,0,0,0,1
1081138481844441088,0,0,0,0,1,0,0,0,0,0
1082633444717412353,1,0,0,0,0,0,0,0,0,0
1078485719469957120,0,0,0,1,0,0,0,0,0,0
1084293574966022144,1,0,0,0,0,0,0,0,0,0
1083137502775599104,0,0,0,1,0,0,0,0,0,0
1080965448626327553,0,0,0,0,1,0,0,0,0,0
1079145498911621120,0,0,0,0,1,0,0,0,0,0
1083169386716897281,0,0,0,0,1,0,0,0,0,0
1081352021242978305,1,0,0,0,0,0,0,0,0,0
1083963679710814210,0,0,0,0,1,0,0,0,0,0
1083153192626593792,1,0,0,0,0,0,0,0,0,0
1083715633701945344,0,0,0,0,1,0,0,0,0,0
1083983678081064960,1,0,0,0,0,0,0,0,0,0
1083954741086965763,0,0,0,0,1,0,0,0,0,0
1080586790476701696,0,0,0,0,0,0,0,0,0,1
1082825390366883840,0,0,0,0,1,0,0,0,0,0
1083038412456763392,0,0,0,0,0,0,0,0,0,1
1079459088692625408,1,0,0,0,0,0,0,0,0,0
1079357439227629568,0,0,0,0,0,0,0,0,0,1
1079787299569840129,1,0,0,0,0,0,0,0,0,0
1081338410940416001,1,0,0,0,0,0,0,0,0,0
1082329619599106050,0,0,0,0,1,0,0,0,0,0
1083022111386542080,0,0,0,0,1,0,0,0,0,0
1080779859784286208,0,0,0,0,1,0,0,0,0,0
1080890957799849985,0,0,0,0,1,0,0,0,0,0
1079081091972153345,0,0,0,0,1,0,0,0,0,0
1078584364924133376,0,0,0,0,1,0,0,0,0,0
1078512252221906946,0,0,0,0,1,0,0,0,0,0
1081265040290918400,0,0,0,0,0,0,0,0,1,0
1083901015924051969,0,0,0,0,1,0,0,0,0,0
1081474784171646976,0,0,0,0,0,1,0,0,0,0
1078722090214277121,0,0,0,0,1,0,0,0,0,0
1079279991450419201,0,0,0,0,0,0,0,0,0,1
1079949107727384577,1,0,0,0,0,0,0,0,0,0
1082638768736296960,0,0,0,0,1,0,0,0,0,0
1081698008687931392,0,0,0,0,1,0,0,0,0,0
1080217653518704640,0,0,0,1,0,0,0,0,0,0
1082934594310234112,0,0,0,0,1,0,0,0,0,0
1084516466223972363,0,0,0,0,0,0,0,0,0,1
1079032440956571648,0,0,0,0,1,0,0,0,0,0
1082592991804575746,0,0,0,0,1,0,0,0,0,0
1079987485281869824,0,0,0,0,0,1,0,0,0,0
1081644428694036480,0,0,0,0,1,0,0,0,0,0
1082774364918108161,1,0,0,0,0,0,0,0,0,0
1079614952552521728,0,0,0,0,0,1,0,0,0,0
1084142540020957185,1,0,0,0,0,0,0,0,0,0
1082945833824370689,0,0,0,0,1,0,0,0,0,0
1081585220623704065,0,0,0,0,0,1,0,0,0,0
1080989279847890944,1,0,0,0,0,0,0,0,0,0
1083737970044293121,0,0,0,0,1,0,0,0,0,0
1081030868729319424,0,0,0,0,0,0,1,0,0,0
1084001227707428864,0,0,0,0,0,0,0,0,1,0
1081672368093843461,0,0,0,0,1,0,0,0,0,0
1084580387748229120,1,0,0,0,0,0,0,0,0,0
1079979712666054656,0,0,1,0,0,0,0,0,0,0
1078902965048696832,1,0,0,0,0,0,0,0,0,0
1081061471637958657,0,0,0,0,1,0,0,0,0,0
1081639698953588738,0,0,0,0,1,0,0,0,0,0
1082619435159040001,0,0,0,0,1,0,0,0,0,0
1079102263531048960,0,0,0,0,1,0,0,0,0,0
1079177083857915904,0,0,0,0,1,0,0,0,0,0
1080803022702301184,1,0,0,0,0,0,0,0,0,0
1079365148937211904,0,0,0,0,0,0,0,1,0,0
1080820740864331776,0,1,0,0,0,0,0,0,0,0
1081003061672398848,0,0,0,0,1,0,0,0,0,0
1078990948670029824,0,0,0,0,0,0,0,0,0,1
1081605321385304064,0,0,0,0,1,0,0,0,0,0
1083125625920151553,0,0,0,0,1,0,0,0,0,0
1082538458927771648,0,0,0,0,0,0,1,0,0,0
1079272333712461824,1,0,0,0,0,0,0,0,0,0
1080953186372997122,0,0,0,0,0,0,0,1,0,0
1078385681662128129,0,0,0,0,1,0,0,0,0,0
1083797760602750977,0,0,0,0,0,0,0,0,1,0
1079824529285890048,1,0,0,0,0,0,0,0,0,0
1080377177483419648,1,0,0,0,0,0,0,0,0,0
1080717757329608704,1,0,0,0,0,0,0,0,0,0
1083825952994574338,0,0,0,0,1,0,0,0,0,0
1079859782587219970,1,0,0,0,0,0,0,0,0,0
1084151304803573760,0,0,0,1,0,0,0,0,0,0
1082904982511386624,0,0,0,0,0,0,0,1,0,0
1079927470110003200,1,0,0,0,0,0,0,0,0,0
1083792009331126277,0,0,0,0,1,0,0,0,0,0
1084347477313101824,1,0,0,0,0,0,0,0,0,0
1082815012933111808,0,0,0,0,1,0,0,0,0,0
1078300273163075587,0,0,0,0,1,0,0,0,0,0
1081023251223117824,0,0,0,0,1,0,0,0,0,0
1081041082278993920,0,0,0,0,1,0,0,0,0,0
1084212284862447616,1,0,0,0,0,0,0,0,0,0
1081447246342881281,0,0,0,0,1,0,0,0,0,0
1084079078083362821,0,0,0,0,1,0,0,0,0,0
1082662259816628226,0,0,0,0,1,0,0,0,0,0
1083803331603165184,1,0,0,0,0,0,0,0,0,0
1081078758096994304,1,0,0,0,0,0,0,0,0,0
1084262187500257282,0,0,0,0,1,0,0,0,0,0
1079372857736609792,0,0,0,0,1,0,0,0,0,0
1081187099271925766,0,0,0,0,0,0,0,0,0,1
1080423766277193728,0,0,0,0,1,0,0,0,0,0
1083444146243813376,0,0,0,0,1,0,0,0,0,0
1080496257511186434,0,0,0,0,1,0,0,0,0,0
1080906451738976256,0,0,0,0,1,0,0,0,0,0
1078389474869080066,0,0,0,0,1,0,0,0,0,0
1078776859838554112,0,0,0,0,1,0,0,0,0,0
1079721851616665600,0,0,0,1,0,0,0,0,0,0
1078975302167134211,0,0,0,0,0,1,0,0,0,0
1082614011500351488,0,0,0,0,0,0,1,0,0,0
1079512731340935169,0,0,0,0,0,0,0,1,0,0
1081236427915124737,1,0,0,0,0,0,0,0,0,0
1080439981792026624,0,0,0,0,0,0,1,0,0,0
1079651738162999296,0,0,0,0,0,0,1,0,0,0
1079264544818716674,1,0,0,0,0,0,0,0,0,0
1081590736280346625,0,0,0,0,1,0,0,0,0,0
1080260373637410817,1,0,0,0,0,0,0,0,0,0
1084335902623698944,1,0,0,0,0,0,0,0,0,0
